subjectID,trialID,type,condition,Adjtime,Looks,Experiment
1,9,color,DiffPSameN,-188,else,1b
1,9,color,DiffPSameN,-164,else,1b
1,9,color,DiffPSameN,-140,else,1b
1,9,color,DiffPSameN,-116,fill,1b
1,9,color,DiffPSameN,-92,fill,1b
1,9,color,DiffPSameN,-68,fill,1b
1,9,color,DiffPSameN,-44,fill,1b
1,9,color,DiffPSameN,-20,fill,1b
1,9,color,DiffPSameN,4,fill,1b
1,9,color,DiffPSameN,28,fill,1b
1,9,color,DiffPSameN,52,fill,1b
1,9,color,DiffPSameN,76,fill,1b
1,9,color,DiffPSameN,100,fill,1b
1,9,color,DiffPSameN,124,fill,1b
1,9,color,DiffPSameN,148,fill,1b
1,9,color,DiffPSameN,172,target,1b
1,9,color,DiffPSameN,196,target,1b
1,9,color,DiffPSameN,220,target,1b
1,9,color,DiffPSameN,244,target,1b
1,9,color,DiffPSameN,268,target,1b
1,9,color,DiffPSameN,292,target,1b
1,9,color,DiffPSameN,316,target,1b
1,9,color,DiffPSameN,340,target,1b
1,9,color,DiffPSameN,364,target,1b
1,9,color,DiffPSameN,388,target,1b
1,9,color,DiffPSameN,412,fill,1b
1,9,color,DiffPSameN,436,fill,1b
1,9,color,DiffPSameN,460,fill,1b
1,9,color,DiffPSameN,484,fill,1b
1,9,color,DiffPSameN,508,fill,1b
1,9,color,DiffPSameN,532,fill,1b
1,9,color,DiffPSameN,556,fill,1b
1,9,color,DiffPSameN,580,fill,1b
1,9,color,DiffPSameN,604,fill,1b
1,9,color,DiffPSameN,628,fill,1b
1,9,color,DiffPSameN,652,fill,1b
1,9,color,DiffPSameN,676,fill,1b
1,9,color,DiffPSameN,700,fill,1b
1,9,color,DiffPSameN,724,fill,1b
1,9,color,DiffPSameN,748,fill,1b
1,9,color,DiffPSameN,772,fill,1b
1,9,color,DiffPSameN,796,target,1b
1,9,color,DiffPSameN,820,target,1b
1,9,color,DiffPSameN,844,target,1b
1,9,color,DiffPSameN,868,target,1b
1,9,color,DiffPSameN,892,target,1b
1,9,color,DiffPSameN,916,target,1b
1,9,color,DiffPSameN,940,target,1b
1,9,color,DiffPSameN,964,target,1b
1,9,color,DiffPSameN,988,target,1b
1,9,color,DiffPSameN,1012,target,1b
1,9,color,DiffPSameN,1036,target,1b
1,9,color,DiffPSameN,1060,target,1b
1,9,color,DiffPSameN,1084,target,1b
1,9,color,DiffPSameN,1108,target,1b
1,9,color,DiffPSameN,1132,target,1b
1,9,color,DiffPSameN,1156,target,1b
1,9,color,DiffPSameN,1180,target,1b
1,9,color,DiffPSameN,1204,target,1b
1,9,color,DiffPSameN,1228,target,1b
1,9,color,DiffPSameN,1252,target,1b
1,9,color,DiffPSameN,1276,target,1b
1,9,color,DiffPSameN,1300,target,1b
1,9,color,DiffPSameN,1324,target,1b
1,9,color,DiffPSameN,1348,target,1b
1,9,color,DiffPSameN,1372,target,1b
1,9,color,DiffPSameN,1396,target,1b
1,9,color,DiffPSameN,1420,target,1b
1,9,color,DiffPSameN,1444,target,1b
1,9,color,DiffPSameN,1468,target,1b
1,9,color,DiffPSameN,1492,target,1b
1,9,color,DiffPSameN,1516,target,1b
1,9,color,DiffPSameN,1540,target,1b
1,9,color,DiffPSameN,1564,target,1b
1,9,color,DiffPSameN,1588,target,1b
1,9,color,DiffPSameN,1612,target,1b
1,9,color,DiffPSameN,1636,target,1b
1,9,color,DiffPSameN,1660,target,1b
1,9,color,DiffPSameN,1684,target,1b
1,9,color,DiffPSameN,1708,target,1b
1,9,color,DiffPSameN,1732,target,1b
1,9,color,DiffPSameN,1756,target,1b
1,9,color,DiffPSameN,1780,target,1b
1,4,bw,DiffPDiffN,-188,else,1b
1,4,bw,DiffPDiffN,-164,else,1b
1,4,bw,DiffPDiffN,-140,else,1b
1,4,bw,DiffPDiffN,-116,else,1b
1,4,bw,DiffPDiffN,-92,fill,1b
1,4,bw,DiffPDiffN,-68,fill,1b
1,4,bw,DiffPDiffN,-44,fill,1b
1,4,bw,DiffPDiffN,-20,fill,1b
1,4,bw,DiffPDiffN,4,fill,1b
1,4,bw,DiffPDiffN,28,fill,1b
1,4,bw,DiffPDiffN,52,fill,1b
1,4,bw,DiffPDiffN,76,fill,1b
1,4,bw,DiffPDiffN,100,fill,1b
1,4,bw,DiffPDiffN,124,fill,1b
1,4,bw,DiffPDiffN,148,fill,1b
1,4,bw,DiffPDiffN,172,fill,1b
1,4,bw,DiffPDiffN,196,fill,1b
1,4,bw,DiffPDiffN,220,fill,1b
1,4,bw,DiffPDiffN,244,fill,1b
1,4,bw,DiffPDiffN,268,fill,1b
1,4,bw,DiffPDiffN,292,fill,1b
1,4,bw,DiffPDiffN,316,fill,1b
1,4,bw,DiffPDiffN,340,fill,1b
1,4,bw,DiffPDiffN,364,fill,1b
1,4,bw,DiffPDiffN,388,fill,1b
1,4,bw,DiffPDiffN,412,fill,1b
1,4,bw,DiffPDiffN,436,fill,1b
1,4,bw,DiffPDiffN,460,fill,1b
1,4,bw,DiffPDiffN,484,fill,1b
1,4,bw,DiffPDiffN,508,fill,1b
1,4,bw,DiffPDiffN,532,fill,1b
1,4,bw,DiffPDiffN,556,fill,1b
1,4,bw,DiffPDiffN,580,target,1b
1,4,bw,DiffPDiffN,604,target,1b
1,4,bw,DiffPDiffN,628,target,1b
1,4,bw,DiffPDiffN,652,target,1b
1,4,bw,DiffPDiffN,676,target,1b
1,4,bw,DiffPDiffN,700,target,1b
1,4,bw,DiffPDiffN,724,target,1b
1,4,bw,DiffPDiffN,748,target,1b
1,4,bw,DiffPDiffN,772,target,1b
1,4,bw,DiffPDiffN,796,target,1b
1,4,bw,DiffPDiffN,820,target,1b
1,4,bw,DiffPDiffN,844,target,1b
1,4,bw,DiffPDiffN,868,target,1b
1,4,bw,DiffPDiffN,892,target,1b
1,4,bw,DiffPDiffN,916,target,1b
1,4,bw,DiffPDiffN,940,target,1b
1,4,bw,DiffPDiffN,964,target,1b
1,4,bw,DiffPDiffN,988,target,1b
1,4,bw,DiffPDiffN,1012,target,1b
1,4,bw,DiffPDiffN,1036,target,1b
1,4,bw,DiffPDiffN,1060,target,1b
1,4,bw,DiffPDiffN,1084,target,1b
1,4,bw,DiffPDiffN,1108,target,1b
1,4,bw,DiffPDiffN,1132,target,1b
1,4,bw,DiffPDiffN,1156,target,1b
1,4,bw,DiffPDiffN,1180,target,1b
1,4,bw,DiffPDiffN,1204,target,1b
1,4,bw,DiffPDiffN,1228,target,1b
1,4,bw,DiffPDiffN,1252,target,1b
1,4,bw,DiffPDiffN,1276,target,1b
1,4,bw,DiffPDiffN,1300,target,1b
1,4,bw,DiffPDiffN,1324,target,1b
1,4,bw,DiffPDiffN,1348,target,1b
1,4,bw,DiffPDiffN,1372,target,1b
1,4,bw,DiffPDiffN,1396,target,1b
1,4,bw,DiffPDiffN,1420,target,1b
1,4,bw,DiffPDiffN,1444,target,1b
1,4,bw,DiffPDiffN,1468,target,1b
1,4,bw,DiffPDiffN,1492,target,1b
1,4,bw,DiffPDiffN,1516,else,1b
1,4,bw,DiffPDiffN,1540,else,1b
1,4,bw,DiffPDiffN,1564,else,1b
1,4,bw,DiffPDiffN,1588,else,1b
1,4,bw,DiffPDiffN,1612,else,1b
1,4,bw,DiffPDiffN,1636,else,1b
1,4,bw,DiffPDiffN,1660,else,1b
1,4,bw,DiffPDiffN,1684,target,1b
1,4,bw,DiffPDiffN,1708,target,1b
1,4,bw,DiffPDiffN,1732,target,1b
1,4,bw,DiffPDiffN,1756,target,1b
1,4,bw,DiffPDiffN,1780,target,1b
1,7,bw,DiffPSameN,-188,fill,1b
1,7,bw,DiffPSameN,-164,fill,1b
1,7,bw,DiffPSameN,-140,fill,1b
1,7,bw,DiffPSameN,-116,fill,1b
1,7,bw,DiffPSameN,-92,fill,1b
1,7,bw,DiffPSameN,-68,fill,1b
1,7,bw,DiffPSameN,-44,fill,1b
1,7,bw,DiffPSameN,-20,fill,1b
1,7,bw,DiffPSameN,4,fill,1b
1,7,bw,DiffPSameN,28,fill,1b
1,7,bw,DiffPSameN,52,fill,1b
1,7,bw,DiffPSameN,76,fill,1b
1,7,bw,DiffPSameN,100,fill,1b
1,7,bw,DiffPSameN,124,fill,1b
1,7,bw,DiffPSameN,148,fill,1b
1,7,bw,DiffPSameN,172,fill,1b
1,7,bw,DiffPSameN,196,fill,1b
1,7,bw,DiffPSameN,220,fill,1b
1,7,bw,DiffPSameN,244,fill,1b
1,7,bw,DiffPSameN,268,fill,1b
1,7,bw,DiffPSameN,292,fill,1b
1,7,bw,DiffPSameN,316,fill,1b
1,7,bw,DiffPSameN,340,fill,1b
1,7,bw,DiffPSameN,364,fill,1b
1,7,bw,DiffPSameN,388,fill,1b
1,7,bw,DiffPSameN,412,fill,1b
1,7,bw,DiffPSameN,436,fill,1b
1,7,bw,DiffPSameN,460,fill,1b
1,7,bw,DiffPSameN,484,fill,1b
1,7,bw,DiffPSameN,508,fill,1b
1,7,bw,DiffPSameN,532,fill,1b
1,7,bw,DiffPSameN,556,fill,1b
1,7,bw,DiffPSameN,580,fill,1b
1,7,bw,DiffPSameN,604,fill,1b
1,7,bw,DiffPSameN,628,fill,1b
1,7,bw,DiffPSameN,652,fill,1b
1,7,bw,DiffPSameN,676,fill,1b
1,7,bw,DiffPSameN,700,fill,1b
1,7,bw,DiffPSameN,724,fill,1b
1,7,bw,DiffPSameN,748,fill,1b
1,7,bw,DiffPSameN,772,fill,1b
1,7,bw,DiffPSameN,796,fill,1b
1,7,bw,DiffPSameN,820,fill,1b
1,7,bw,DiffPSameN,844,fill,1b
1,7,bw,DiffPSameN,868,fill,1b
1,7,bw,DiffPSameN,892,fill,1b
1,7,bw,DiffPSameN,916,fill,1b
1,7,bw,DiffPSameN,940,fill,1b
1,7,bw,DiffPSameN,964,fill,1b
1,7,bw,DiffPSameN,988,fill,1b
1,7,bw,DiffPSameN,1012,fill,1b
1,7,bw,DiffPSameN,1036,fill,1b
1,7,bw,DiffPSameN,1060,fill,1b
1,7,bw,DiffPSameN,1084,fill,1b
1,7,bw,DiffPSameN,1108,fill,1b
1,7,bw,DiffPSameN,1132,fill,1b
1,7,bw,DiffPSameN,1156,fill,1b
1,7,bw,DiffPSameN,1180,fill,1b
1,7,bw,DiffPSameN,1204,fill,1b
1,7,bw,DiffPSameN,1228,fill,1b
1,7,bw,DiffPSameN,1252,fill,1b
1,7,bw,DiffPSameN,1276,fill,1b
1,7,bw,DiffPSameN,1300,fill,1b
1,7,bw,DiffPSameN,1324,fill,1b
1,7,bw,DiffPSameN,1348,fill,1b
1,7,bw,DiffPSameN,1372,fill,1b
1,7,bw,DiffPSameN,1396,fill,1b
1,7,bw,DiffPSameN,1420,fill,1b
1,7,bw,DiffPSameN,1444,fill,1b
1,7,bw,DiffPSameN,1468,fill,1b
1,7,bw,DiffPSameN,1492,fill,1b
1,7,bw,DiffPSameN,1516,target,1b
1,7,bw,DiffPSameN,1540,target,1b
1,7,bw,DiffPSameN,1564,target,1b
1,7,bw,DiffPSameN,1588,target,1b
1,7,bw,DiffPSameN,1612,target,1b
1,7,bw,DiffPSameN,1636,target,1b
1,7,bw,DiffPSameN,1660,target,1b
1,7,bw,DiffPSameN,1684,target,1b
1,7,bw,DiffPSameN,1708,target,1b
1,7,bw,DiffPSameN,1732,target,1b
1,7,bw,DiffPSameN,1756,target,1b
1,7,bw,DiffPSameN,1780,target,1b
1,1,bw,SamePDiffN,-188,target,1b
1,1,bw,SamePDiffN,-164,target,1b
1,1,bw,SamePDiffN,-140,target,1b
1,1,bw,SamePDiffN,-116,target,1b
1,1,bw,SamePDiffN,-92,target,1b
1,1,bw,SamePDiffN,-68,fill,1b
1,1,bw,SamePDiffN,-44,fill,1b
1,1,bw,SamePDiffN,-20,fill,1b
1,1,bw,SamePDiffN,4,fill,1b
1,1,bw,SamePDiffN,28,fill,1b
1,1,bw,SamePDiffN,52,fill,1b
1,1,bw,SamePDiffN,76,fill,1b
1,1,bw,SamePDiffN,100,fill,1b
1,1,bw,SamePDiffN,124,fill,1b
1,1,bw,SamePDiffN,148,fill,1b
1,1,bw,SamePDiffN,172,fill,1b
1,1,bw,SamePDiffN,196,fill,1b
1,1,bw,SamePDiffN,220,fill,1b
1,1,bw,SamePDiffN,244,fill,1b
1,1,bw,SamePDiffN,268,fill,1b
1,1,bw,SamePDiffN,292,fill,1b
1,1,bw,SamePDiffN,316,fill,1b
1,1,bw,SamePDiffN,340,fill,1b
1,1,bw,SamePDiffN,364,fill,1b
1,1,bw,SamePDiffN,388,target,1b
1,1,bw,SamePDiffN,412,target,1b
1,1,bw,SamePDiffN,436,target,1b
1,1,bw,SamePDiffN,460,target,1b
1,1,bw,SamePDiffN,484,target,1b
1,1,bw,SamePDiffN,508,target,1b
1,1,bw,SamePDiffN,532,target,1b
1,1,bw,SamePDiffN,556,target,1b
1,1,bw,SamePDiffN,580,target,1b
1,1,bw,SamePDiffN,604,target,1b
1,1,bw,SamePDiffN,628,target,1b
1,1,bw,SamePDiffN,652,target,1b
1,1,bw,SamePDiffN,676,target,1b
1,1,bw,SamePDiffN,700,target,1b
1,1,bw,SamePDiffN,724,target,1b
1,1,bw,SamePDiffN,748,target,1b
1,1,bw,SamePDiffN,772,target,1b
1,1,bw,SamePDiffN,796,target,1b
1,1,bw,SamePDiffN,820,target,1b
1,1,bw,SamePDiffN,844,target,1b
1,1,bw,SamePDiffN,868,target,1b
1,1,bw,SamePDiffN,892,target,1b
1,1,bw,SamePDiffN,916,target,1b
1,1,bw,SamePDiffN,940,target,1b
1,1,bw,SamePDiffN,964,target,1b
1,1,bw,SamePDiffN,988,target,1b
1,1,bw,SamePDiffN,1012,comp,1b
1,1,bw,SamePDiffN,1036,comp,1b
1,1,bw,SamePDiffN,1060,comp,1b
1,1,bw,SamePDiffN,1084,comp,1b
1,1,bw,SamePDiffN,1108,comp,1b
1,1,bw,SamePDiffN,1132,comp,1b
1,1,bw,SamePDiffN,1156,comp,1b
1,1,bw,SamePDiffN,1180,comp,1b
1,1,bw,SamePDiffN,1204,comp,1b
1,1,bw,SamePDiffN,1228,comp,1b
1,1,bw,SamePDiffN,1252,target,1b
1,1,bw,SamePDiffN,1276,target,1b
1,1,bw,SamePDiffN,1300,target,1b
1,1,bw,SamePDiffN,1324,target,1b
1,1,bw,SamePDiffN,1348,target,1b
1,1,bw,SamePDiffN,1372,target,1b
1,1,bw,SamePDiffN,1396,target,1b
1,1,bw,SamePDiffN,1420,target,1b
1,1,bw,SamePDiffN,1444,target,1b
1,1,bw,SamePDiffN,1468,target,1b
1,1,bw,SamePDiffN,1492,target,1b
1,1,bw,SamePDiffN,1516,target,1b
1,1,bw,SamePDiffN,1540,target,1b
1,1,bw,SamePDiffN,1564,target,1b
1,1,bw,SamePDiffN,1588,target,1b
1,1,bw,SamePDiffN,1612,target,1b
1,1,bw,SamePDiffN,1636,target,1b
1,1,bw,SamePDiffN,1660,target,1b
1,1,bw,SamePDiffN,1684,fill,1b
1,1,bw,SamePDiffN,1708,fill,1b
1,1,bw,SamePDiffN,1732,fill,1b
1,1,bw,SamePDiffN,1756,fill,1b
1,1,bw,SamePDiffN,1780,fill,1b
1,13,color,DiffPDiffN,-188,fill,1b
1,13,color,DiffPDiffN,-164,fill,1b
1,13,color,DiffPDiffN,-140,fill,1b
1,13,color,DiffPDiffN,-116,fill,1b
1,13,color,DiffPDiffN,-92,fill,1b
1,13,color,DiffPDiffN,-68,fill,1b
1,13,color,DiffPDiffN,-44,fill,1b
1,13,color,DiffPDiffN,-20,fill,1b
1,13,color,DiffPDiffN,4,fill,1b
1,13,color,DiffPDiffN,28,fill,1b
1,13,color,DiffPDiffN,52,fill,1b
1,13,color,DiffPDiffN,76,fill,1b
1,13,color,DiffPDiffN,100,fill,1b
1,13,color,DiffPDiffN,124,fill,1b
1,13,color,DiffPDiffN,148,fill,1b
1,13,color,DiffPDiffN,172,fill,1b
1,13,color,DiffPDiffN,196,fill,1b
1,13,color,DiffPDiffN,220,fill,1b
1,13,color,DiffPDiffN,244,fill,1b
1,13,color,DiffPDiffN,268,fill,1b
1,13,color,DiffPDiffN,292,fill,1b
1,13,color,DiffPDiffN,316,fill,1b
1,13,color,DiffPDiffN,340,fill,1b
1,13,color,DiffPDiffN,364,fill,1b
1,13,color,DiffPDiffN,388,fill,1b
1,13,color,DiffPDiffN,412,fill,1b
1,13,color,DiffPDiffN,436,fill,1b
1,13,color,DiffPDiffN,460,fill,1b
1,13,color,DiffPDiffN,484,fill,1b
1,13,color,DiffPDiffN,508,fill,1b
1,13,color,DiffPDiffN,532,fill,1b
1,13,color,DiffPDiffN,556,fill,1b
1,13,color,DiffPDiffN,580,fill,1b
1,13,color,DiffPDiffN,604,fill,1b
1,13,color,DiffPDiffN,628,fill,1b
1,13,color,DiffPDiffN,652,fill,1b
1,13,color,DiffPDiffN,676,fill,1b
1,13,color,DiffPDiffN,700,fill,1b
1,13,color,DiffPDiffN,724,fill,1b
1,13,color,DiffPDiffN,748,fill,1b
1,13,color,DiffPDiffN,772,fill,1b
1,13,color,DiffPDiffN,796,fill,1b
1,13,color,DiffPDiffN,820,fill,1b
1,13,color,DiffPDiffN,844,fill,1b
1,13,color,DiffPDiffN,868,fill,1b
1,13,color,DiffPDiffN,892,fill,1b
1,13,color,DiffPDiffN,916,fill,1b
1,13,color,DiffPDiffN,940,fill,1b
1,13,color,DiffPDiffN,964,fill,1b
1,13,color,DiffPDiffN,988,comp,1b
1,13,color,DiffPDiffN,1012,comp,1b
1,13,color,DiffPDiffN,1036,comp,1b
1,13,color,DiffPDiffN,1060,comp,1b
1,13,color,DiffPDiffN,1084,comp,1b
1,13,color,DiffPDiffN,1108,comp,1b
1,13,color,DiffPDiffN,1132,comp,1b
1,13,color,DiffPDiffN,1156,comp,1b
1,13,color,DiffPDiffN,1180,comp,1b
1,13,color,DiffPDiffN,1204,comp,1b
1,13,color,DiffPDiffN,1228,comp,1b
1,13,color,DiffPDiffN,1252,comp,1b
1,13,color,DiffPDiffN,1276,comp,1b
1,13,color,DiffPDiffN,1300,comp,1b
1,13,color,DiffPDiffN,1324,comp,1b
1,13,color,DiffPDiffN,1348,fill,1b
1,13,color,DiffPDiffN,1372,fill,1b
1,13,color,DiffPDiffN,1396,fill,1b
1,13,color,DiffPDiffN,1420,fill,1b
1,13,color,DiffPDiffN,1444,fill,1b
1,13,color,DiffPDiffN,1468,fill,1b
1,13,color,DiffPDiffN,1492,fill,1b
1,13,color,DiffPDiffN,1516,fill,1b
1,13,color,DiffPDiffN,1540,fill,1b
1,13,color,DiffPDiffN,1564,fill,1b
1,13,color,DiffPDiffN,1588,fill,1b
1,13,color,DiffPDiffN,1612,fill,1b
1,13,color,DiffPDiffN,1636,fill,1b
1,13,color,DiffPDiffN,1660,fill,1b
1,13,color,DiffPDiffN,1684,fill,1b
1,13,color,DiffPDiffN,1708,fill,1b
1,13,color,DiffPDiffN,1732,fill,1b
1,13,color,DiffPDiffN,1756,comp,1b
1,13,color,DiffPDiffN,1780,comp,1b
1,6,bw,DiffPSameN,-188,fill,1b
1,6,bw,DiffPSameN,-164,fill,1b
1,6,bw,DiffPSameN,-140,fill,1b
1,6,bw,DiffPSameN,-116,else,1b
1,6,bw,DiffPSameN,-92,else,1b
1,6,bw,DiffPSameN,-68,else,1b
1,6,bw,DiffPSameN,-44,else,1b
1,6,bw,DiffPSameN,-20,else,1b
1,6,bw,DiffPSameN,4,else,1b
1,6,bw,DiffPSameN,28,else,1b
1,6,bw,DiffPSameN,52,else,1b
1,6,bw,DiffPSameN,76,else,1b
1,6,bw,DiffPSameN,100,else,1b
1,6,bw,DiffPSameN,124,else,1b
1,6,bw,DiffPSameN,148,else,1b
1,6,bw,DiffPSameN,172,else,1b
1,6,bw,DiffPSameN,196,fill,1b
1,6,bw,DiffPSameN,220,fill,1b
1,6,bw,DiffPSameN,244,fill,1b
1,6,bw,DiffPSameN,268,fill,1b
1,6,bw,DiffPSameN,292,fill,1b
1,6,bw,DiffPSameN,316,fill,1b
1,6,bw,DiffPSameN,340,comp,1b
1,6,bw,DiffPSameN,364,comp,1b
1,6,bw,DiffPSameN,388,comp,1b
1,6,bw,DiffPSameN,412,comp,1b
1,6,bw,DiffPSameN,436,comp,1b
1,6,bw,DiffPSameN,460,comp,1b
1,6,bw,DiffPSameN,484,comp,1b
1,6,bw,DiffPSameN,508,comp,1b
1,6,bw,DiffPSameN,532,comp,1b
1,6,bw,DiffPSameN,556,comp,1b
1,6,bw,DiffPSameN,580,comp,1b
1,6,bw,DiffPSameN,604,fill,1b
1,6,bw,DiffPSameN,628,fill,1b
1,6,bw,DiffPSameN,652,fill,1b
1,6,bw,DiffPSameN,676,fill,1b
1,6,bw,DiffPSameN,700,fill,1b
1,6,bw,DiffPSameN,724,fill,1b
1,6,bw,DiffPSameN,748,fill,1b
1,6,bw,DiffPSameN,772,fill,1b
1,6,bw,DiffPSameN,796,fill,1b
1,6,bw,DiffPSameN,820,fill,1b
1,6,bw,DiffPSameN,844,fill,1b
1,6,bw,DiffPSameN,868,fill,1b
1,6,bw,DiffPSameN,892,fill,1b
1,6,bw,DiffPSameN,916,fill,1b
1,6,bw,DiffPSameN,940,fill,1b
1,6,bw,DiffPSameN,964,fill,1b
1,6,bw,DiffPSameN,988,fill,1b
1,6,bw,DiffPSameN,1012,fill,1b
1,6,bw,DiffPSameN,1036,fill,1b
1,6,bw,DiffPSameN,1060,fill,1b
1,6,bw,DiffPSameN,1084,fill,1b
1,6,bw,DiffPSameN,1108,fill,1b
1,6,bw,DiffPSameN,1132,fill,1b
1,6,bw,DiffPSameN,1156,fill,1b
1,6,bw,DiffPSameN,1180,fill,1b
1,6,bw,DiffPSameN,1204,fill,1b
1,6,bw,DiffPSameN,1228,target,1b
1,6,bw,DiffPSameN,1252,target,1b
1,6,bw,DiffPSameN,1276,target,1b
1,6,bw,DiffPSameN,1300,target,1b
1,6,bw,DiffPSameN,1324,target,1b
1,6,bw,DiffPSameN,1348,target,1b
1,6,bw,DiffPSameN,1372,target,1b
1,6,bw,DiffPSameN,1396,target,1b
1,6,bw,DiffPSameN,1420,target,1b
1,6,bw,DiffPSameN,1444,target,1b
1,6,bw,DiffPSameN,1468,target,1b
1,6,bw,DiffPSameN,1492,target,1b
1,6,bw,DiffPSameN,1516,target,1b
1,6,bw,DiffPSameN,1540,target,1b
1,6,bw,DiffPSameN,1564,target,1b
1,6,bw,DiffPSameN,1588,target,1b
1,6,bw,DiffPSameN,1612,target,1b
1,6,bw,DiffPSameN,1636,target,1b
1,6,bw,DiffPSameN,1660,target,1b
1,6,bw,DiffPSameN,1684,target,1b
1,6,bw,DiffPSameN,1708,target,1b
1,6,bw,DiffPSameN,1732,target,1b
1,6,bw,DiffPSameN,1756,target,1b
1,6,bw,DiffPSameN,1780,target,1b
1,16,color,DiffPSameN,-188,fill,1b
1,16,color,DiffPSameN,-164,else,1b
1,16,color,DiffPSameN,-140,else,1b
1,16,color,DiffPSameN,-116,else,1b
1,16,color,DiffPSameN,-92,else,1b
1,16,color,DiffPSameN,-68,else,1b
1,16,color,DiffPSameN,-44,else,1b
1,16,color,DiffPSameN,-20,fill,1b
1,16,color,DiffPSameN,4,fill,1b
1,16,color,DiffPSameN,28,fill,1b
1,16,color,DiffPSameN,52,fill,1b
1,16,color,DiffPSameN,76,fill,1b
1,16,color,DiffPSameN,100,fill,1b
1,16,color,DiffPSameN,124,fill,1b
1,16,color,DiffPSameN,148,fill,1b
1,16,color,DiffPSameN,172,fill,1b
1,16,color,DiffPSameN,196,fill,1b
1,16,color,DiffPSameN,220,fill,1b
1,16,color,DiffPSameN,244,fill,1b
1,16,color,DiffPSameN,268,fill,1b
1,16,color,DiffPSameN,292,fill,1b
1,16,color,DiffPSameN,316,fill,1b
1,16,color,DiffPSameN,340,fill,1b
1,16,color,DiffPSameN,364,fill,1b
1,16,color,DiffPSameN,388,fill,1b
1,16,color,DiffPSameN,412,fill,1b
1,16,color,DiffPSameN,436,fill,1b
1,16,color,DiffPSameN,460,fill,1b
1,16,color,DiffPSameN,484,fill,1b
1,16,color,DiffPSameN,508,fill,1b
1,16,color,DiffPSameN,532,fill,1b
1,16,color,DiffPSameN,556,fill,1b
1,16,color,DiffPSameN,580,fill,1b
1,16,color,DiffPSameN,604,fill,1b
1,16,color,DiffPSameN,628,fill,1b
1,16,color,DiffPSameN,652,fill,1b
1,16,color,DiffPSameN,676,fill,1b
1,16,color,DiffPSameN,700,fill,1b
1,16,color,DiffPSameN,724,fill,1b
1,16,color,DiffPSameN,748,fill,1b
1,16,color,DiffPSameN,772,fill,1b
1,16,color,DiffPSameN,796,fill,1b
1,16,color,DiffPSameN,820,fill,1b
1,16,color,DiffPSameN,844,fill,1b
1,16,color,DiffPSameN,868,fill,1b
1,16,color,DiffPSameN,892,fill,1b
1,16,color,DiffPSameN,916,fill,1b
1,16,color,DiffPSameN,940,fill,1b
1,16,color,DiffPSameN,964,fill,1b
1,16,color,DiffPSameN,988,fill,1b
1,16,color,DiffPSameN,1012,fill,1b
1,16,color,DiffPSameN,1036,fill,1b
1,16,color,DiffPSameN,1060,target,1b
1,16,color,DiffPSameN,1084,target,1b
1,16,color,DiffPSameN,1108,target,1b
1,16,color,DiffPSameN,1132,target,1b
1,16,color,DiffPSameN,1156,target,1b
1,16,color,DiffPSameN,1180,target,1b
1,16,color,DiffPSameN,1204,target,1b
1,16,color,DiffPSameN,1228,target,1b
1,16,color,DiffPSameN,1252,target,1b
1,16,color,DiffPSameN,1276,target,1b
1,16,color,DiffPSameN,1300,target,1b
1,16,color,DiffPSameN,1324,target,1b
1,16,color,DiffPSameN,1348,target,1b
1,16,color,DiffPSameN,1372,target,1b
1,16,color,DiffPSameN,1396,target,1b
1,16,color,DiffPSameN,1420,target,1b
1,16,color,DiffPSameN,1444,target,1b
1,16,color,DiffPSameN,1468,target,1b
1,16,color,DiffPSameN,1492,target,1b
1,16,color,DiffPSameN,1516,target,1b
1,16,color,DiffPSameN,1540,target,1b
1,16,color,DiffPSameN,1564,target,1b
1,16,color,DiffPSameN,1588,target,1b
1,16,color,DiffPSameN,1612,target,1b
1,16,color,DiffPSameN,1636,target,1b
1,16,color,DiffPSameN,1660,fill,1b
1,16,color,DiffPSameN,1684,fill,1b
1,16,color,DiffPSameN,1708,fill,1b
1,16,color,DiffPSameN,1732,fill,1b
1,16,color,DiffPSameN,1756,fill,1b
1,16,color,DiffPSameN,1780,fill,1b
1,8,bw,SamePSameN,-188,fill,1b
1,8,bw,SamePSameN,-164,fill,1b
1,8,bw,SamePSameN,-140,fill,1b
1,8,bw,SamePSameN,-116,fill,1b
1,8,bw,SamePSameN,-92,fill,1b
1,8,bw,SamePSameN,-68,fill,1b
1,8,bw,SamePSameN,-44,fill,1b
1,8,bw,SamePSameN,-20,fill,1b
1,8,bw,SamePSameN,4,fill,1b
1,8,bw,SamePSameN,28,fill,1b
1,8,bw,SamePSameN,52,fill,1b
1,8,bw,SamePSameN,76,fill,1b
1,8,bw,SamePSameN,100,fill,1b
1,8,bw,SamePSameN,124,fill,1b
1,8,bw,SamePSameN,148,fill,1b
1,8,bw,SamePSameN,172,fill,1b
1,8,bw,SamePSameN,196,fill,1b
1,8,bw,SamePSameN,220,fill,1b
1,8,bw,SamePSameN,244,fill,1b
1,8,bw,SamePSameN,268,fill,1b
1,8,bw,SamePSameN,292,fill,1b
1,8,bw,SamePSameN,316,fill,1b
1,8,bw,SamePSameN,340,fill,1b
1,8,bw,SamePSameN,364,fill,1b
1,8,bw,SamePSameN,388,fill,1b
1,8,bw,SamePSameN,412,fill,1b
1,8,bw,SamePSameN,436,fill,1b
1,8,bw,SamePSameN,460,fill,1b
