subjectID,trialID,target,type,condition,Adjtime,Looks,Experiment
2,1,pic2,bw,SamePDiffN,-195,fill,1a
2,1,pic2,bw,SamePDiffN,-171,fill,1a
2,1,pic2,bw,SamePDiffN,-147,fill,1a
2,1,pic2,bw,SamePDiffN,-123,fill,1a
2,1,pic2,bw,SamePDiffN,-99,fill,1a
2,1,pic2,bw,SamePDiffN,-75,fill,1a
2,1,pic2,bw,SamePDiffN,-51,fill,1a
2,1,pic2,bw,SamePDiffN,-27,fill,1a
2,1,pic2,bw,SamePDiffN,-3,fill,1a
2,1,pic2,bw,SamePDiffN,21,fill,1a
2,1,pic2,bw,SamePDiffN,45,fill,1a
2,1,pic2,bw,SamePDiffN,69,fill,1a
2,1,pic2,bw,SamePDiffN,93,fill,1a
2,1,pic2,bw,SamePDiffN,117,fill,1a
2,1,pic2,bw,SamePDiffN,141,fill,1a
2,1,pic2,bw,SamePDiffN,165,fill,1a
2,1,pic2,bw,SamePDiffN,189,fill,1a
2,1,pic2,bw,SamePDiffN,213,fill,1a
2,1,pic2,bw,SamePDiffN,237,fill,1a
2,1,pic2,bw,SamePDiffN,261,fill,1a
2,1,pic2,bw,SamePDiffN,285,fill,1a
2,1,pic2,bw,SamePDiffN,309,fill,1a
2,1,pic2,bw,SamePDiffN,333,fill,1a
2,1,pic2,bw,SamePDiffN,357,fill,1a
2,1,pic2,bw,SamePDiffN,381,fill,1a
2,1,pic2,bw,SamePDiffN,405,fill,1a
2,1,pic2,bw,SamePDiffN,429,fill,1a
2,1,pic2,bw,SamePDiffN,453,fill,1a
2,1,pic2,bw,SamePDiffN,477,fill,1a
2,1,pic2,bw,SamePDiffN,501,fill,1a
2,1,pic2,bw,SamePDiffN,525,fill,1a
2,1,pic2,bw,SamePDiffN,549,fill,1a
2,1,pic2,bw,SamePDiffN,573,fill,1a
2,1,pic2,bw,SamePDiffN,597,fill,1a
2,1,pic2,bw,SamePDiffN,621,fill,1a
2,1,pic2,bw,SamePDiffN,645,fill,1a
2,1,pic2,bw,SamePDiffN,669,fill,1a
2,1,pic2,bw,SamePDiffN,693,fill,1a
2,1,pic2,bw,SamePDiffN,717,fill,1a
2,1,pic2,bw,SamePDiffN,741,fill,1a
2,1,pic2,bw,SamePDiffN,765,fill,1a
2,1,pic2,bw,SamePDiffN,789,target,1a
2,1,pic2,bw,SamePDiffN,813,target,1a
2,1,pic2,bw,SamePDiffN,837,target,1a
2,1,pic2,bw,SamePDiffN,861,target,1a
2,1,pic2,bw,SamePDiffN,885,target,1a
2,1,pic2,bw,SamePDiffN,909,target,1a
2,1,pic2,bw,SamePDiffN,933,target,1a
2,1,pic2,bw,SamePDiffN,957,target,1a
2,1,pic2,bw,SamePDiffN,981,target,1a
2,1,pic2,bw,SamePDiffN,1005,target,1a
2,1,pic2,bw,SamePDiffN,1029,target,1a
2,1,pic2,bw,SamePDiffN,1053,target,1a
2,1,pic2,bw,SamePDiffN,1077,target,1a
2,1,pic2,bw,SamePDiffN,1101,target,1a
2,1,pic2,bw,SamePDiffN,1125,target,1a
2,1,pic2,bw,SamePDiffN,1149,target,1a
2,1,pic2,bw,SamePDiffN,1173,target,1a
2,1,pic2,bw,SamePDiffN,1197,target,1a
2,1,pic2,bw,SamePDiffN,1221,target,1a
2,1,pic2,bw,SamePDiffN,1245,target,1a
2,1,pic2,bw,SamePDiffN,1269,target,1a
2,1,pic2,bw,SamePDiffN,1293,target,1a
2,1,pic2,bw,SamePDiffN,1317,target,1a
2,1,pic2,bw,SamePDiffN,1341,target,1a
2,1,pic2,bw,SamePDiffN,1365,target,1a
2,1,pic2,bw,SamePDiffN,1389,target,1a
2,1,pic2,bw,SamePDiffN,1413,target,1a
2,1,pic2,bw,SamePDiffN,1437,target,1a
2,1,pic2,bw,SamePDiffN,1461,target,1a
2,1,pic2,bw,SamePDiffN,1485,target,1a
2,1,pic2,bw,SamePDiffN,1509,target,1a
2,1,pic2,bw,SamePDiffN,1533,target,1a
2,1,pic2,bw,SamePDiffN,1557,else,1a
2,1,pic2,bw,SamePDiffN,1581,else,1a
2,1,pic2,bw,SamePDiffN,1605,else,1a
2,1,pic2,bw,SamePDiffN,1629,else,1a
2,1,pic2,bw,SamePDiffN,1653,else,1a
2,1,pic2,bw,SamePDiffN,1677,else,1a
2,1,pic2,bw,SamePDiffN,1701,else,1a
2,1,pic2,bw,SamePDiffN,1725,else,1a
2,1,pic2,bw,SamePDiffN,1749,else,1a
2,1,pic2,bw,SamePDiffN,1773,else,1a
2,1,pic2,bw,SamePDiffN,1797,else,1a
2,2,pic4,bw,SamePSameN,-190,fill,1a
2,2,pic4,bw,SamePSameN,-166,fill,1a
2,2,pic4,bw,SamePSameN,-142,fill,1a
2,2,pic4,bw,SamePSameN,-118,fill,1a
2,2,pic4,bw,SamePSameN,-94,fill,1a
2,2,pic4,bw,SamePSameN,-70,fill,1a
2,2,pic4,bw,SamePSameN,-46,fill,1a
2,2,pic4,bw,SamePSameN,-22,fill,1a
2,2,pic4,bw,SamePSameN,2,fill,1a
2,2,pic4,bw,SamePSameN,26,fill,1a
2,2,pic4,bw,SamePSameN,50,fill,1a
2,2,pic4,bw,SamePSameN,74,fill,1a
2,2,pic4,bw,SamePSameN,98,fill,1a
2,2,pic4,bw,SamePSameN,122,fill,1a
2,2,pic4,bw,SamePSameN,146,fill,1a
2,2,pic4,bw,SamePSameN,170,fill,1a
2,2,pic4,bw,SamePSameN,194,fill,1a
2,2,pic4,bw,SamePSameN,218,fill,1a
2,2,pic4,bw,SamePSameN,242,fill,1a
2,2,pic4,bw,SamePSameN,266,fill,1a
2,2,pic4,bw,SamePSameN,290,fill,1a
2,2,pic4,bw,SamePSameN,314,fill,1a
2,2,pic4,bw,SamePSameN,338,fill,1a
2,2,pic4,bw,SamePSameN,362,fill,1a
2,2,pic4,bw,SamePSameN,386,fill,1a
2,2,pic4,bw,SamePSameN,410,fill,1a
2,2,pic4,bw,SamePSameN,434,fill,1a
2,2,pic4,bw,SamePSameN,458,fill,1a
2,2,pic4,bw,SamePSameN,482,fill,1a
2,2,pic4,bw,SamePSameN,506,fill,1a
2,2,pic4,bw,SamePSameN,530,fill,1a
2,2,pic4,bw,SamePSameN,554,fill,1a
2,2,pic4,bw,SamePSameN,578,fill,1a
2,2,pic4,bw,SamePSameN,602,fill,1a
2,2,pic4,bw,SamePSameN,626,fill,1a
2,2,pic4,bw,SamePSameN,650,fill,1a
2,2,pic4,bw,SamePSameN,674,fill,1a
2,2,pic4,bw,SamePSameN,698,fill,1a
2,2,pic4,bw,SamePSameN,722,fill,1a
2,2,pic4,bw,SamePSameN,746,fill,1a
2,2,pic4,bw,SamePSameN,770,fill,1a
2,2,pic4,bw,SamePSameN,794,target,1a
2,2,pic4,bw,SamePSameN,818,target,1a
2,2,pic4,bw,SamePSameN,842,target,1a
2,2,pic4,bw,SamePSameN,866,target,1a
2,2,pic4,bw,SamePSameN,890,target,1a
2,2,pic4,bw,SamePSameN,914,target,1a
2,2,pic4,bw,SamePSameN,938,target,1a
2,2,pic4,bw,SamePSameN,962,target,1a
2,2,pic4,bw,SamePSameN,986,target,1a
2,2,pic4,bw,SamePSameN,1010,target,1a
2,2,pic4,bw,SamePSameN,1034,target,1a
2,2,pic4,bw,SamePSameN,1058,target,1a
2,2,pic4,bw,SamePSameN,1082,target,1a
2,2,pic4,bw,SamePSameN,1106,target,1a
2,2,pic4,bw,SamePSameN,1130,target,1a
2,2,pic4,bw,SamePSameN,1154,target,1a
2,2,pic4,bw,SamePSameN,1178,target,1a
2,2,pic4,bw,SamePSameN,1202,target,1a
2,2,pic4,bw,SamePSameN,1226,else,1a
2,2,pic4,bw,SamePSameN,1250,else,1a
2,2,pic4,bw,SamePSameN,1274,else,1a
2,2,pic4,bw,SamePSameN,1298,else,1a
2,2,pic4,bw,SamePSameN,1322,else,1a
2,2,pic4,bw,SamePSameN,1346,else,1a
2,2,pic4,bw,SamePSameN,1370,else,1a
2,2,pic4,bw,SamePSameN,1394,else,1a
2,2,pic4,bw,SamePSameN,1418,else,1a
2,2,pic4,bw,SamePSameN,1442,else,1a
2,2,pic4,bw,SamePSameN,1466,else,1a
2,2,pic4,bw,SamePSameN,1490,else,1a
2,2,pic4,bw,SamePSameN,1514,else,1a
2,2,pic4,bw,SamePSameN,1538,else,1a
2,2,pic4,bw,SamePSameN,1562,else,1a
2,2,pic4,bw,SamePSameN,1586,else,1a
2,2,pic4,bw,SamePSameN,1610,else,1a
2,2,pic4,bw,SamePSameN,1634,else,1a
2,2,pic4,bw,SamePSameN,1658,else,1a
2,2,pic4,bw,SamePSameN,1682,else,1a
2,2,pic4,bw,SamePSameN,1706,else,1a
2,2,pic4,bw,SamePSameN,1730,else,1a
2,2,pic4,bw,SamePSameN,1754,else,1a
2,2,pic4,bw,SamePSameN,1778,else,1a
2,3,pic6,bw,SamePDiffN,-184,target,1a
2,3,pic6,bw,SamePDiffN,-160,target,1a
2,3,pic6,bw,SamePDiffN,-136,target,1a
2,3,pic6,bw,SamePDiffN,-112,target,1a
2,3,pic6,bw,SamePDiffN,-88,target,1a
2,3,pic6,bw,SamePDiffN,-64,target,1a
2,3,pic6,bw,SamePDiffN,-40,target,1a
2,3,pic6,bw,SamePDiffN,-16,target,1a
2,3,pic6,bw,SamePDiffN,8,target,1a
2,3,pic6,bw,SamePDiffN,32,target,1a
2,3,pic6,bw,SamePDiffN,56,target,1a
2,3,pic6,bw,SamePDiffN,80,target,1a
2,3,pic6,bw,SamePDiffN,104,target,1a
2,3,pic6,bw,SamePDiffN,128,target,1a
2,3,pic6,bw,SamePDiffN,152,target,1a
2,3,pic6,bw,SamePDiffN,176,target,1a
2,3,pic6,bw,SamePDiffN,200,target,1a
2,3,pic6,bw,SamePDiffN,224,fill,1a
2,3,pic6,bw,SamePDiffN,248,fill,1a
2,3,pic6,bw,SamePDiffN,272,fill,1a
2,3,pic6,bw,SamePDiffN,296,fill,1a
2,3,pic6,bw,SamePDiffN,320,fill,1a
2,3,pic6,bw,SamePDiffN,344,fill,1a
2,3,pic6,bw,SamePDiffN,368,fill,1a
2,3,pic6,bw,SamePDiffN,392,fill,1a
2,3,pic6,bw,SamePDiffN,416,fill,1a
2,3,pic6,bw,SamePDiffN,440,fill,1a
2,3,pic6,bw,SamePDiffN,464,fill,1a
2,3,pic6,bw,SamePDiffN,488,fill,1a
2,3,pic6,bw,SamePDiffN,512,fill,1a
2,3,pic6,bw,SamePDiffN,536,fill,1a
2,3,pic6,bw,SamePDiffN,560,fill,1a
2,3,pic6,bw,SamePDiffN,584,fill,1a
2,3,pic6,bw,SamePDiffN,608,fill,1a
2,3,pic6,bw,SamePDiffN,632,fill,1a
2,3,pic6,bw,SamePDiffN,656,fill,1a
2,3,pic6,bw,SamePDiffN,680,fill,1a
2,3,pic6,bw,SamePDiffN,704,fill,1a
2,3,pic6,bw,SamePDiffN,728,fill,1a
2,3,pic6,bw,SamePDiffN,752,fill,1a
2,3,pic6,bw,SamePDiffN,776,fill,1a
2,3,pic6,bw,SamePDiffN,800,fill,1a
2,3,pic6,bw,SamePDiffN,824,fill,1a
2,3,pic6,bw,SamePDiffN,848,fill,1a
2,3,pic6,bw,SamePDiffN,872,fill,1a
2,3,pic6,bw,SamePDiffN,896,target,1a
2,3,pic6,bw,SamePDiffN,920,target,1a
2,3,pic6,bw,SamePDiffN,944,target,1a
2,3,pic6,bw,SamePDiffN,968,target,1a
2,3,pic6,bw,SamePDiffN,992,target,1a
2,3,pic6,bw,SamePDiffN,1016,target,1a
2,3,pic6,bw,SamePDiffN,1040,target,1a
2,3,pic6,bw,SamePDiffN,1064,target,1a
2,3,pic6,bw,SamePDiffN,1088,target,1a
2,3,pic6,bw,SamePDiffN,1112,target,1a
2,3,pic6,bw,SamePDiffN,1136,target,1a
2,3,pic6,bw,SamePDiffN,1160,target,1a
2,3,pic6,bw,SamePDiffN,1184,target,1a
2,3,pic6,bw,SamePDiffN,1208,target,1a
2,3,pic6,bw,SamePDiffN,1232,target,1a
2,3,pic6,bw,SamePDiffN,1256,target,1a
2,3,pic6,bw,SamePDiffN,1280,target,1a
2,3,pic6,bw,SamePDiffN,1304,target,1a
2,3,pic6,bw,SamePDiffN,1328,target,1a
2,3,pic6,bw,SamePDiffN,1352,target,1a
2,3,pic6,bw,SamePDiffN,1376,target,1a
2,3,pic6,bw,SamePDiffN,1400,target,1a
2,3,pic6,bw,SamePDiffN,1424,target,1a
2,3,pic6,bw,SamePDiffN,1448,target,1a
2,3,pic6,bw,SamePDiffN,1472,target,1a
2,3,pic6,bw,SamePDiffN,1496,target,1a
2,3,pic6,bw,SamePDiffN,1520,target,1a
2,3,pic6,bw,SamePDiffN,1544,target,1a
2,3,pic6,bw,SamePDiffN,1568,target,1a
2,3,pic6,bw,SamePDiffN,1592,fill,1a
2,3,pic6,bw,SamePDiffN,1616,fill,1a
2,3,pic6,bw,SamePDiffN,1640,fill,1a
2,3,pic6,bw,SamePDiffN,1664,fill,1a
2,3,pic6,bw,SamePDiffN,1688,fill,1a
2,3,pic6,bw,SamePDiffN,1712,fill,1a
2,3,pic6,bw,SamePDiffN,1736,fill,1a
2,3,pic6,bw,SamePDiffN,1760,fill,1a
2,3,pic6,bw,SamePDiffN,1784,fill,1a
2,6,pic12,bw,DiffPSameN,-200,fill,1a
2,6,pic12,bw,DiffPSameN,-176,fill,1a
2,6,pic12,bw,DiffPSameN,-152,fill,1a
2,6,pic12,bw,DiffPSameN,-128,fill,1a
2,6,pic12,bw,DiffPSameN,-104,competitor,1a
2,6,pic12,bw,DiffPSameN,-80,competitor,1a
2,6,pic12,bw,DiffPSameN,-56,competitor,1a
2,6,pic12,bw,DiffPSameN,-32,competitor,1a
2,6,pic12,bw,DiffPSameN,-8,competitor,1a
2,6,pic12,bw,DiffPSameN,16,competitor,1a
2,6,pic12,bw,DiffPSameN,40,competitor,1a
2,6,pic12,bw,DiffPSameN,64,competitor,1a
2,6,pic12,bw,DiffPSameN,88,competitor,1a
2,6,pic12,bw,DiffPSameN,112,competitor,1a
2,6,pic12,bw,DiffPSameN,136,competitor,1a
2,6,pic12,bw,DiffPSameN,160,competitor,1a
2,6,pic12,bw,DiffPSameN,184,fill,1a
2,6,pic12,bw,DiffPSameN,208,fill,1a
2,6,pic12,bw,DiffPSameN,232,fill,1a
2,6,pic12,bw,DiffPSameN,256,fill,1a
2,6,pic12,bw,DiffPSameN,280,fill,1a
2,6,pic12,bw,DiffPSameN,304,fill,1a
2,6,pic12,bw,DiffPSameN,328,fill,1a
2,6,pic12,bw,DiffPSameN,352,fill,1a
2,6,pic12,bw,DiffPSameN,376,fill,1a
2,6,pic12,bw,DiffPSameN,400,fill,1a
2,6,pic12,bw,DiffPSameN,424,fill,1a
2,6,pic12,bw,DiffPSameN,448,fill,1a
2,6,pic12,bw,DiffPSameN,472,fill,1a
2,6,pic12,bw,DiffPSameN,496,fill,1a
2,6,pic12,bw,DiffPSameN,520,fill,1a
2,6,pic12,bw,DiffPSameN,544,fill,1a
2,6,pic12,bw,DiffPSameN,568,fill,1a
2,6,pic12,bw,DiffPSameN,592,fill,1a
2,6,pic12,bw,DiffPSameN,616,fill,1a
2,6,pic12,bw,DiffPSameN,640,fill,1a
2,6,pic12,bw,DiffPSameN,664,fill,1a
2,6,pic12,bw,DiffPSameN,688,target,1a
2,6,pic12,bw,DiffPSameN,712,target,1a
2,6,pic12,bw,DiffPSameN,736,target,1a
2,6,pic12,bw,DiffPSameN,760,target,1a
2,6,pic12,bw,DiffPSameN,784,target,1a
2,6,pic12,bw,DiffPSameN,808,target,1a
2,6,pic12,bw,DiffPSameN,832,target,1a
2,6,pic12,bw,DiffPSameN,856,target,1a
2,6,pic12,bw,DiffPSameN,880,target,1a
2,6,pic12,bw,DiffPSameN,904,target,1a
2,6,pic12,bw,DiffPSameN,928,target,1a
2,6,pic12,bw,DiffPSameN,952,target,1a
2,6,pic12,bw,DiffPSameN,976,target,1a
2,6,pic12,bw,DiffPSameN,1000,target,1a
2,6,pic12,bw,DiffPSameN,1024,target,1a
2,6,pic12,bw,DiffPSameN,1048,target,1a
2,6,pic12,bw,DiffPSameN,1072,target,1a
2,6,pic12,bw,DiffPSameN,1096,target,1a
2,6,pic12,bw,DiffPSameN,1120,target,1a
2,6,pic12,bw,DiffPSameN,1144,target,1a
2,6,pic12,bw,DiffPSameN,1168,target,1a
2,6,pic12,bw,DiffPSameN,1192,target,1a
2,6,pic12,bw,DiffPSameN,1216,target,1a
2,6,pic12,bw,DiffPSameN,1240,target,1a
2,6,pic12,bw,DiffPSameN,1264,target,1a
2,6,pic12,bw,DiffPSameN,1288,target,1a
2,6,pic12,bw,DiffPSameN,1312,target,1a
2,6,pic12,bw,DiffPSameN,1336,target,1a
2,6,pic12,bw,DiffPSameN,1360,target,1a
2,6,pic12,bw,DiffPSameN,1384,target,1a
2,6,pic12,bw,DiffPSameN,1408,target,1a
2,6,pic12,bw,DiffPSameN,1432,target,1a
2,6,pic12,bw,DiffPSameN,1456,target,1a
2,6,pic12,bw,DiffPSameN,1480,target,1a
2,6,pic12,bw,DiffPSameN,1504,target,1a
2,6,pic12,bw,DiffPSameN,1528,target,1a
2,6,pic12,bw,DiffPSameN,1552,target,1a
2,6,pic12,bw,DiffPSameN,1576,target,1a
2,6,pic12,bw,DiffPSameN,1600,target,1a
2,6,pic12,bw,DiffPSameN,1624,target,1a
2,6,pic12,bw,DiffPSameN,1648,target,1a
2,6,pic12,bw,DiffPSameN,1672,else,1a
2,6,pic12,bw,DiffPSameN,1696,else,1a
2,6,pic12,bw,DiffPSameN,1720,else,1a
2,6,pic12,bw,DiffPSameN,1744,else,1a
2,6,pic12,bw,DiffPSameN,1768,else,1a
2,6,pic12,bw,DiffPSameN,1792,else,1a
2,7,pic14,bw,DiffPSameN,-194,fill,1a
2,7,pic14,bw,DiffPSameN,-170,fill,1a
2,7,pic14,bw,DiffPSameN,-146,fill,1a
2,7,pic14,bw,DiffPSameN,-122,fill,1a
2,7,pic14,bw,DiffPSameN,-98,fill,1a
2,7,pic14,bw,DiffPSameN,-74,fill,1a
2,7,pic14,bw,DiffPSameN,-50,fill,1a
2,7,pic14,bw,DiffPSameN,-26,fill,1a
2,7,pic14,bw,DiffPSameN,-2,fill,1a
2,7,pic14,bw,DiffPSameN,22,fill,1a
2,7,pic14,bw,DiffPSameN,46,fill,1a
2,7,pic14,bw,DiffPSameN,70,fill,1a
2,7,pic14,bw,DiffPSameN,94,fill,1a
2,7,pic14,bw,DiffPSameN,118,fill,1a
2,7,pic14,bw,DiffPSameN,142,fill,1a
2,7,pic14,bw,DiffPSameN,166,fill,1a
2,7,pic14,bw,DiffPSameN,190,fill,1a
2,7,pic14,bw,DiffPSameN,214,fill,1a
2,7,pic14,bw,DiffPSameN,238,fill,1a
2,7,pic14,bw,DiffPSameN,262,fill,1a
2,7,pic14,bw,DiffPSameN,286,fill,1a
2,7,pic14,bw,DiffPSameN,310,fill,1a
2,7,pic14,bw,DiffPSameN,334,fill,1a
2,7,pic14,bw,DiffPSameN,358,fill,1a
2,7,pic14,bw,DiffPSameN,382,fill,1a
2,7,pic14,bw,DiffPSameN,406,fill,1a
2,7,pic14,bw,DiffPSameN,430,fill,1a
2,7,pic14,bw,DiffPSameN,454,fill,1a
2,7,pic14,bw,DiffPSameN,478,fill,1a
2,7,pic14,bw,DiffPSameN,502,fill,1a
2,7,pic14,bw,DiffPSameN,526,fill,1a
2,7,pic14,bw,DiffPSameN,550,fill,1a
2,7,pic14,bw,DiffPSameN,574,fill,1a
2,7,pic14,bw,DiffPSameN,598,fill,1a
2,7,pic14,bw,DiffPSameN,622,fill,1a
2,7,pic14,bw,DiffPSameN,646,fill,1a
2,7,pic14,bw,DiffPSameN,670,fill,1a
2,7,pic14,bw,DiffPSameN,694,fill,1a
2,7,pic14,bw,DiffPSameN,718,fill,1a
2,7,pic14,bw,DiffPSameN,742,fill,1a
2,7,pic14,bw,DiffPSameN,766,fill,1a
2,7,pic14,bw,DiffPSameN,790,fill,1a
2,7,pic14,bw,DiffPSameN,814,fill,1a
2,7,pic14,bw,DiffPSameN,838,target,1a
2,7,pic14,bw,DiffPSameN,862,target,1a
2,7,pic14,bw,DiffPSameN,886,target,1a
2,7,pic14,bw,DiffPSameN,910,target,1a
2,7,pic14,bw,DiffPSameN,934,target,1a
2,7,pic14,bw,DiffPSameN,958,target,1a
2,7,pic14,bw,DiffPSameN,982,target,1a
2,7,pic14,bw,DiffPSameN,1006,target,1a
2,7,pic14,bw,DiffPSameN,1030,target,1a
2,7,pic14,bw,DiffPSameN,1054,target,1a
2,7,pic14,bw,DiffPSameN,1078,target,1a
2,7,pic14,bw,DiffPSameN,1102,target,1a
2,7,pic14,bw,DiffPSameN,1126,target,1a
2,7,pic14,bw,DiffPSameN,1150,target,1a
2,7,pic14,bw,DiffPSameN,1174,target,1a
2,7,pic14,bw,DiffPSameN,1198,target,1a
2,7,pic14,bw,DiffPSameN,1222,target,1a
2,7,pic14,bw,DiffPSameN,1246,target,1a
2,7,pic14,bw,DiffPSameN,1270,target,1a
2,7,pic14,bw,DiffPSameN,1294,target,1a
2,7,pic14,bw,DiffPSameN,1318,target,1a
2,7,pic14,bw,DiffPSameN,1342,target,1a
2,7,pic14,bw,DiffPSameN,1366,target,1a
2,7,pic14,bw,DiffPSameN,1390,target,1a
2,7,pic14,bw,DiffPSameN,1414,target,1a
2,7,pic14,bw,DiffPSameN,1438,target,1a
2,7,pic14,bw,DiffPSameN,1462,target,1a
2,7,pic14,bw,DiffPSameN,1486,target,1a
2,7,pic14,bw,DiffPSameN,1510,target,1a
2,7,pic14,bw,DiffPSameN,1534,target,1a
2,7,pic14,bw,DiffPSameN,1558,target,1a
2,7,pic14,bw,DiffPSameN,1582,target,1a
2,7,pic14,bw,DiffPSameN,1606,target,1a
2,7,pic14,bw,DiffPSameN,1630,target,1a
2,7,pic14,bw,DiffPSameN,1654,target,1a
2,7,pic14,bw,DiffPSameN,1678,target,1a
2,7,pic14,bw,DiffPSameN,1702,target,1a
2,7,pic14,bw,DiffPSameN,1726,target,1a
2,7,pic14,bw,DiffPSameN,1750,target,1a
2,7,pic14,bw,DiffPSameN,1774,else,1a
2,7,pic14,bw,DiffPSameN,1798,else,1a
2,8,pic16,bw,SamePSameN,-180,fill,1a
2,8,pic16,bw,SamePSameN,-156,fill,1a
2,8,pic16,bw,SamePSameN,-132,fill,1a
2,8,pic16,bw,SamePSameN,-108,fill,1a
2,8,pic16,bw,SamePSameN,-84,fill,1a
2,8,pic16,bw,SamePSameN,-60,fill,1a
2,8,pic16,bw,SamePSameN,-36,fill,1a
2,8,pic16,bw,SamePSameN,-12,fill,1a
2,8,pic16,bw,SamePSameN,12,fill,1a
2,8,pic16,bw,SamePSameN,36,fill,1a
2,8,pic16,bw,SamePSameN,60,fill,1a
2,8,pic16,bw,SamePSameN,84,fill,1a
2,8,pic16,bw,SamePSameN,108,fill,1a
2,8,pic16,bw,SamePSameN,132,fill,1a
2,8,pic16,bw,SamePSameN,156,fill,1a
2,8,pic16,bw,SamePSameN,180,fill,1a
2,8,pic16,bw,SamePSameN,204,fill,1a
2,8,pic16,bw,SamePSameN,228,fill,1a
2,8,pic16,bw,SamePSameN,252,fill,1a
2,8,pic16,bw,SamePSameN,276,fill,1a
2,8,pic16,bw,SamePSameN,300,fill,1a
2,8,pic16,bw,SamePSameN,324,fill,1a
2,8,pic16,bw,SamePSameN,348,fill,1a
2,8,pic16,bw,SamePSameN,372,fill,1a
2,8,pic16,bw,SamePSameN,396,fill,1a
2,8,pic16,bw,SamePSameN,420,fill,1a
2,8,pic16,bw,SamePSameN,444,fill,1a
2,8,pic16,bw,SamePSameN,468,fill,1a
2,8,pic16,bw,SamePSameN,492,fill,1a
2,8,pic16,bw,SamePSameN,516,fill,1a
2,8,pic16,bw,SamePSameN,540,fill,1a
2,8,pic16,bw,SamePSameN,564,fill,1a
2,8,pic16,bw,SamePSameN,588,fill,1a
2,8,pic16,bw,SamePSameN,612,fill,1a
2,8,pic16,bw,SamePSameN,636,fill,1a
2,8,pic16,bw,SamePSameN,660,fill,1a
2,8,pic16,bw,SamePSameN,684,fill,1a
2,8,pic16,bw,SamePSameN,708,fill,1a
2,8,pic16,bw,SamePSameN,732,fill,1a
2,8,pic16,bw,SamePSameN,756,fill,1a
2,8,pic16,bw,SamePSameN,780,fill,1a
2,8,pic16,bw,SamePSameN,804,fill,1a
2,8,pic16,bw,SamePSameN,828,fill,1a
2,8,pic16,bw,SamePSameN,852,fill,1a
2,8,pic16,bw,SamePSameN,876,fill,1a
2,8,pic16,bw,SamePSameN,900,fill,1a
2,8,pic16,bw,SamePSameN,924,fill,1a
2,8,pic16,bw,SamePSameN,948,fill,1a
2,8,pic16,bw,SamePSameN,972,fill,1a
2,8,pic16,bw,SamePSameN,996,fill,1a
2,8,pic16,bw,SamePSameN,1020,fill,1a
2,8,pic16,bw,SamePSameN,1044,fill,1a
2,8,pic16,bw,SamePSameN,1068,fill,1a
2,8,pic16,bw,SamePSameN,1092,fill,1a
2,8,pic16,bw,SamePSameN,1116,fill,1a
2,8,pic16,bw,SamePSameN,1140,fill,1a
2,8,pic16,bw,SamePSameN,1164,fill,1a
2,8,pic16,bw,SamePSameN,1188,fill,1a
2,8,pic16,bw,SamePSameN,1212,fill,1a
2,8,pic16,bw,SamePSameN,1236,fill,1a
2,8,pic16,bw,SamePSameN,1260,fill,1a
2,8,pic16,bw,SamePSameN,1284,fill,1a
2,8,pic16,bw,SamePSameN,1308,fill,1a
2,8,pic16,bw,SamePSameN,1332,fill,1a
2,8,pic16,bw,SamePSameN,1356,fill,1a
2,8,pic16,bw,SamePSameN,1380,target,1a
2,8,pic16,bw,SamePSameN,1404,target,1a
2,8,pic16,bw,SamePSameN,1428,target,1a
2,8,pic16,bw,SamePSameN,1452,target,1a
2,8,pic16,bw,SamePSameN,1476,target,1a
2,8,pic16,bw,SamePSameN,1500,target,1a
2,8,pic16,bw,SamePSameN,1524,target,1a
2,8,pic16,bw,SamePSameN,1548,target,1a
2,8,pic16,bw,SamePSameN,1572,target,1a
2,8,pic16,bw,SamePSameN,1596,target,1a
2,8,pic16,bw,SamePSameN,1620,target,1a
2,8,pic16,bw,SamePSameN,1644,target,1a
2,8,pic16,bw,SamePSameN,1668,target,1a
2,8,pic16,bw,SamePSameN,1692,target,1a
2,8,pic16,bw,SamePSameN,1716,target,1a
2,8,pic16,bw,SamePSameN,1740,target,1a
2,8,pic16,bw,SamePSameN,1764,fill,1a
2,8,pic16,bw,SamePSameN,1788,fill,1a
2,10,pic19,color,DiffPDiffN,-178,fill,1a
2,10,pic19,color,DiffPDiffN,-154,fill,1a
2,10,pic19,color,DiffPDiffN,-130,fill,1a
2,10,pic19,color,DiffPDiffN,-106,fill,1a
2,10,pic19,color,DiffPDiffN,-82,fill,1a
2,10,pic19,color,DiffPDiffN,-58,fill,1a
2,10,pic19,color,DiffPDiffN,-34,fill,1a
2,10,pic19,color,DiffPDiffN,-10,fill,1a
2,10,pic19,color,DiffPDiffN,14,fill,1a
2,10,pic19,color,DiffPDiffN,38,fill,1a
2,10,pic19,color,DiffPDiffN,62,fill,1a
2,10,pic19,color,DiffPDiffN,86,fill,1a
2,10,pic19,color,DiffPDiffN,110,fill,1a
2,10,pic19,color,DiffPDiffN,134,fill,1a
2,10,pic19,color,DiffPDiffN,158,fill,1a
2,10,pic19,color,DiffPDiffN,182,fill,1a
2,10,pic19,color,DiffPDiffN,206,fill,1a
2,10,pic19,color,DiffPDiffN,230,fill,1a
2,10,pic19,color,DiffPDiffN,254,fill,1a
2,10,pic19,color,DiffPDiffN,278,fill,1a
2,10,pic19,color,DiffPDiffN,302,fill,1a
